Time_(s),Current_(A),Current_Std_Dev_(A),Control_Temperature_(K),Sample_Temperature_(K),Unnamed: 5,Unnamed: 6
39001.44,0.0001260589,6.081849e-09,430.0,430.0,,
39020.36,0.0001260436,4.993329e-09,430.0,430.0,,
39039.67,0.0001260756,2.756084e-08,430.0,430.0,,
39059.01,0.000126081,1.077033e-08,430.0,430.0,,
39078.77,0.0001260913,3.267687e-09,430.0,430.0,,
39097.93,0.0001261158,1.517161e-08,430.0,430.0,,
39117.16,0.0001261471,7.109462e-09,430.0,430.0,,
39136.48,0.0001261622,4.366539e-09,430.0,430.0,,
39155.62,0.000126175,6.146363e-09,430.0,430.0,,
39174.88,0.0001261754,4.575296e-09,430.0,430.0,,
39194.51,0.0001261611,8.07534e-09,430.0,430.0,,
39213.76,0.0001261818,2.067097e-08,429.99,429.99,,
39233.43,0.0001262076,4.857983e-09,430.0,430.0,,
39252.78,0.000126214,6.200358e-09,430.0,430.0,,
39272.28,0.0001262131,8.319322e-09,430.0,430.0,,
39292.04,0.0001262028,5.940445e-09,430.0,430.0,,
39311.3,0.0001262112,1.285647e-08,430.0,430.0,,
39330.63,0.0001262494,5.420127e-09,430.0,430.0,,
39349.83,0.0001262226,7.691265e-09,430.0,430.0,,
39369.48,0.0001262398,1.554063e-08,430.0,430.0,,
39388.9,0.0001262474,9.868018e-09,430.0,430.0,,
39408.21,0.0001262344,1.257157e-08,430.01,430.01,,
39427.82,0.0001262131,9.146341e-09,430.0,430.0,,
39447.34,0.0001262556,1.372913e-08,430.0,430.0,,
39467.19,0.000126254,8.679478e-09,430.01,430.01,,
39486.15,0.0001262189,1.0005e-08,429.99,429.99,,
39505.17,0.0001262509,9.5038e-09,430.0,430.0,,
39524.27,0.000126253,8.286535e-09,430.01,430.01,,
39543.14,0.0001262377,4.191261e-09,430.01,430.01,,
39561.96,0.000126246,1.196291e-08,429.99,429.99,,
39580.53,0.0001262714,1.111755e-08,430.01,430.01,,
39599.71,0.0001262598,1.176435e-08,430.0,430.0,,
39618.51,0.0001262755,1.508679e-08,430.0,430.0,,
39637.5,0.0001262817,8.692909e-09,430.0,430.0,,
39656.65,0.0001262618,6.52857e-09,430.0,430.0,,
39675.78,0.0001262886,1.199259e-08,430.0,430.0,,
39694.99,0.0001263029,1.599618e-08,430.0,430.0,,
39714.4,0.0001263114,6.703233e-09,430.01,430.01,,
39733.43,0.0001263122,9.425733e-09,430.0,430.0,,
39752.63,0.0001263187,5.850926e-09,430.0,430.0,,
39771.59,0.0001263181,5.363457e-09,430.0,430.0,,
39791.0,0.0001263096,4.835057e-09,430.0,430.0,,
39810.03,0.0001263317,1.06776e-08,430.0,430.0,,
39829.07,0.0001263234,6.636599e-09,430.0,430.0,,
39848.53,0.0001263109,1.084691e-08,430.0,430.0,,
39867.48,0.0001263757,1.039188e-07,430.0,430.0,,
39886.95,0.0001263406,1.416725e-08,430.01,430.01,,
39906.22,0.0001263057,1.015491e-08,430.0,430.0,,
39925.3,0.000126319,2.001111e-08,429.99,429.99,,
39944.74,0.0001263385,1.27301e-08,430.01,430.01,,
39964.16,0.0001263081,8.372574e-09,430.0,430.0,,
39983.34,0.000126352,2.098677e-08,430.0,430.0,,
40002.43,0.0001263545,1.190938e-08,430.01,430.01,,
40021.71,0.0001263152,3.823901e-09,430.0,430.0,,
40041.11,0.0001263257,7.165504e-09,430.0,430.0,,
40063.13,0.0001263317,6.912951e-09,430.0,430.0,,
40082.3,0.0001263463,9.031427e-09,430.0,430.0,,
40101.43,0.0001263567,7.703535e-09,430.01,430.01,,
40120.71,0.0001263295,9.204468e-09,430.0,430.0,,
40139.92,0.0001263123,1.07295e-08,430.0,430.0,,
40158.65,0.0001263261,5.877452e-09,430.0,430.0,,
40177.7,0.000126339,6.863753e-09,430.0,430.0,,
40196.5,0.0001263558,1.15931e-08,429.99,429.99,,
40215.58,0.0001263708,1.208121e-08,430.01,430.01,,
40234.93,0.0001263532,6.408328e-09,430.0,430.0,,
40254.3,0.0001263642,7.842902e-09,430.0,430.0,,
40273.47,0.0001263757,5.982382e-09,430.0,430.0,,
40292.76,0.0001263613,1.346642e-08,430.0,430.0,,
40311.91,0.0001263359,9.768999e-09,430.0,430.0,,
40331.26,0.0001263802,1.625355e-08,430.0,430.0,,
40350.51,0.0001263906,8.30261e-09,430.01,430.01,,
40369.58,0.0001263773,1.375217e-08,430.0,430.0,,
40388.91,0.0001263985,1.393038e-08,430.0,430.0,,
40407.97,0.0001264069,8.786985e-09,430.0,430.0,,
40427.06,0.0001264206,1.322624e-08,430.0,430.0,,
40446.23,0.0001264154,1.695877e-08,430.01,430.01,,
40465.12,0.0001263796,1.023284e-08,430.0,430.0,,
40484.48,0.0001264055,1.207615e-08,430.0,430.0,,
40503.73,0.0001264337,1.092449e-08,430.0,430.0,,
40522.89,0.000126423,4.618802e-09,430.0,430.0,,
40542.69,0.0001264387,5.417051e-09,430.0,430.0,,
40562.34,0.000126411,1.206464e-08,430.0,430.0,,
40581.49,0.0001264051,3.107339e-09,430.0,430.0,,
40601.03,0.0001264265,1.14625e-08,430.0,430.0,,
40620.8,0.0001264602,5.846176e-09,430.0,430.0,,
40639.93,0.0001264547,9.855061e-09,430.01,430.01,,
40659.01,0.0001264118,8.430105e-09,429.99,429.99,,
40678.51,0.000126419,9.309493e-09,430.0,430.0,,
40698.21,0.0001264364,7.604092e-09,430.0,430.0,,
40717.8,0.000126443,7.272475e-09,430.01,430.01,,
40737.26,0.000126433,7.438638e-09,430.0,430.0,,
40756.4,0.0001264266,3.921451e-09,430.0,430.0,,
40775.35,0.0001264353,6.912951e-09,430.0,430.0,,
40794.37,0.0001264306,7.530678e-09,430.0,430.0,,
40813.62,0.0001264737,1.145086e-08,430.0,430.0,,
40832.87,0.0001264674,1.495326e-08,430.0,430.0,,
40852.37,0.0001264462,5.452828e-09,430.0,430.0,,
40871.75,0.0001264756,8.221922e-09,430.0,430.0,,
40891.98,0.0001264761,6.208417e-09,430.0,430.0,,
40911.23,0.0001264715,1.132598e-08,430.01,430.01,,
40930.14,0.000126461,8.353309e-09,430.0,430.0,,
40949.27,0.0001264898,1.280451e-08,429.99,429.99,,
40968.07,0.0001264934,1.022198e-08,430.0,430.0,,
40987.38,0.000126464,9.977753e-09,430.0,430.0,,
41006.62,0.0001264615,1.181571e-08,429.99,429.99,,
41025.81,0.0001264842,1.403013e-08,430.0,430.0,,
41045.08,0.0001264955,6.346478e-09,430.0,430.0,,
41064.27,0.0001264829,5.858517e-09,430.0,430.0,,
41083.65,0.0001264881,6.999206e-09,430.0,430.0,,
41103.01,0.0001264948,6.762642e-09,430.0,430.0,,
41122.29,0.0001264822,5.223877e-09,430.0,430.0,,
41141.68,0.0001264884,4.141927e-09,430.0,430.0,,
41161.42,0.0001264708,1.280451e-08,430.0,430.0,,
41180.64,0.0001264704,1.130585e-08,429.99,429.99,,
41199.92,0.000126499,1.106546e-08,430.0,430.0,,
41219.01,0.0001264992,5.652925e-09,430.0,430.0,,
41238.4,0.0001264807,5.9264e-09,430.0,430.0,,
41257.73,0.0001264749,7.370361e-09,429.99,429.99,,
41277.15,0.0001265024,1.404912e-08,430.0,430.0,,
41296.42,0.0001264932,8.508819e-09,430.01,430.01,,
41315.71,0.0001265062,1.204436e-08,430.0,430.0,,
41334.65,0.0001265032,1.416412e-08,430.01,430.01,,
41353.94,0.0001264765,6.450667e-09,430.0,430.0,,
41373.17,0.0001264689,1.456365e-08,430.0,430.0,,
41392.94,0.0001265151,1.339527e-08,430.0,430.0,,
41412.49,0.0001265143,9.006788e-09,430.0,430.0,,
41431.74,0.0001265436,2.05329e-08,429.99,429.99,,
41451.2,0.0001265514,1.91555e-08,430.01,430.01,,
41470.95,0.0001264869,1.078528e-08,430.0,430.0,,
41490.34,0.0001264918,1.162182e-08,429.99,429.99,,
41509.73,0.0001264977,8.420214e-09,430.0,430.0,,
41529.12,0.0001264788,5.6921e-09,430.0,430.0,,
41548.43,0.0001264858,7.052186e-09,430.0,430.0,,
41567.78,0.0001264848,7.627436e-09,430.0,430.0,,
41587.42,0.000126493,6.666667e-09,430.0,430.0,,
41606.61,0.0001265024,7.589466e-09,430.0,430.0,,
41626.72,0.0001265016,5.738757e-09,430.0,430.0,,
41646.52,0.0001265006,5.420127e-09,430.0,430.0,,
41667.77,0.0001264837,2.626785e-09,430.0,430.0,,
41687.0,0.0001264973,6.832114e-09,430.0,430.0,,
41706.3,0.0001264962,4.211096e-09,430.0,430.0,,
41725.57,0.0001264928,4.442222e-09,430.0,430.0,,
41744.97,0.00012647,7.788881e-09,430.0,430.0,,
41764.3,0.0001264811,1.011544e-08,430.0,430.0,,
41783.65,0.0001264758,9.413938e-09,430.01,430.01,,
41802.76,0.0001264676,7.87683e-09,429.99,429.99,,
41821.86,0.000126479,1.152774e-08,430.01,430.01,,
41841.09,0.0001264717,1.25171e-08,430.0,430.0,,
41860.33,0.000126455,4.921608e-09,430.0,430.0,,
41879.28,0.0001264439,7.651434e-09,430.0,430.0,,
41898.53,0.0001264377,1.341682e-08,429.99,429.99,,
41917.57,0.0001264102,1.222747e-08,430.0,430.0,,
41936.36,0.0001263945,3.135815e-09,430.0,430.0,,
41955.65,0.0001264314,1.283398e-08,430.01,430.01,,
41974.89,0.0001264476,8.11309e-09,430.0,430.0,,
41993.97,0.0001264426,3.438346e-09,429.99,429.99,,
42013.58,0.0001264728,1.552632e-08,430.0,430.0,,
42033.03,0.0001264691,1.600312e-08,430.01,430.01,,
42052.34,0.000126425,4.784233e-09,430.0,430.0,,
42072.13,0.0001264179,5.858517e-09,429.99,429.99,,
42091.72,0.0001264367,1.193547e-08,430.0,430.0,,
42111.0,0.0001264357,1.191684e-08,430.0,430.0,,
42130.13,0.0001264147,5.396501e-09,430.0,430.0,,
42149.17,0.0001264272,5.370702e-09,430.0,430.0,,
42168.14,0.000126434,7.348469e-09,430.0,430.0,,
42187.56,0.0001264238,9.727395e-09,430.01,430.01,,
42206.56,0.000126414,1.130388e-08,430.0,430.0,,
42225.75,0.000126455,1.294433e-08,430.0,430.0,,
42244.85,0.000126451,1.517308e-08,430.01,430.01,,
42264.51,0.0001263752,3.912601e-08,430.0,430.0,,
42283.52,0.0001263065,8.100069e-09,430.0,430.0,,
42303.18,0.000126325,8.653837e-09,430.01,430.01,,
42322.17,0.0001263159,4.557046e-09,430.0,430.0,,
42341.69,0.000126316,5.656854e-09,430.0,430.0,,
42361.31,0.0001263294,1.085459e-08,430.0,430.0,,
42380.62,0.000126345,1.298717e-08,430.01,430.01,,
42400.64,0.0001263217,7.746684e-09,430.0,430.0,,
42419.84,0.0001263538,1.233604e-08,430.0,430.0,,
42439.35,0.0001263722,7.814516e-09,430.0,430.0,,
42458.52,0.0001263669,8.595218e-09,430.01,430.01,,
42478.01,0.0001263709,8.710785e-09,430.0,430.0,,
42497.04,0.0001263816,6.149977e-09,430.0,430.0,,
42516.21,0.0001263947,1.901491e-08,430.01,430.01,,
42535.33,0.0001264139,1.767264e-08,429.99,429.99,,
42554.38,0.0001264316,1.6561e-08,430.0,430.0,,
42573.98,0.0001264258,1.489071e-08,430.0,430.0,,
42593.11,0.0001264002,1.08505e-08,429.99,429.99,,
42612.35,0.000126431,5.270463e-09,430.0,430.0,,
42631.77,0.0001264352,1.69758e-08,430.01,430.01,,
42651.19,0.0001263955,3.75063e-08,429.99,429.99,,
42671.48,0.0001264532,8.310636e-09,430.0,430.0,,
42691.25,0.0001264151,2.716391e-08,430.01,430.01,,
42710.61,0.0001263681,2.868778e-08,430.0,430.0,,
42729.85,0.0001263548,3.191934e-08,430.0,430.0,,
42749.35,0.000126388,3.207976e-08,430.0,430.0,,
42768.64,0.0001263938,2.330379e-08,430.0,430.0,,
42787.66,0.0001263744,8.194849e-09,430.0,430.0,,
42807.0,0.0001264042,8.9169e-09,430.0,430.0,,
42825.97,0.0001264215,4.034573e-09,430.0,430.0,,
42845.22,0.0001264027,9.298148e-09,430.01,430.01,,
42864.47,0.0001264067,9.707386e-09,429.99,429.99,,
42883.93,0.0001264272,8.854377e-09,430.01,430.01,,
42903.42,0.0001264165,5.441609e-09,430.0,430.0,,
42922.94,0.0001264288,1.497257e-08,430.0,430.0,,
42942.57,0.0001264459,1.457128e-08,430.01,430.01,,
42961.83,0.0001264223,5.518655e-09,430.0,430.0,,
42981.5,0.0001264403,5.618422e-09,430.0,430.0,,
43001.0,0.0001264154,1.557919e-08,430.0,430.0,,
43020.83,0.000126415,4.472136e-09,430.0,430.0,,
43040.34,0.0001264124,1.119722e-08,430.01,430.01,,
43059.82,0.0001263954,8.058122e-09,430.0,430.0,,
43079.71,0.0001264441,2.301907e-08,430.0,430.0,,
43098.83,0.0001264694,7.574812e-09,430.0,430.0,,
43117.93,0.0001264413,9.900056e-09,430.0,430.0,,
43137.75,0.0001264449,1.640088e-08,430.0,430.0,,
43156.46,0.0001264776,1.015655e-08,430.0,430.0,,
43175.61,0.0001264847,6.650814e-09,430.0,430.0,,
43194.42,0.0001264733,5.869885e-09,430.0,430.0,,
43213.51,0.0001264694,5.168279e-09,430.0,430.0,,
43232.58,0.0001264645,3.689324e-09,430.0,430.0,,
43251.67,0.0001264646,5.015531e-09,430.0,430.0,,
43271.2,0.0001264428,7.11493e-09,430.0,430.0,,
43290.41,0.0001264573,8.069834e-09,429.99,429.99,,
43310.14,0.0001264382,6.746192e-09,430.0,430.0,,
43329.42,0.0001264315,5.835714e-09,430.0,430.0,,
43348.75,0.0001264464,1.650051e-08,430.0,430.0,,
43367.76,0.0001264773,5.45792e-09,430.0,430.0,,
43386.79,0.0001264626,1.15393e-08,430.01,430.01,,
43405.9,0.0001264347,6.019413e-09,429.99,429.99,,
43425.03,0.0001264647,1.175727e-08,430.0,430.0,,
43444.25,0.0001264651,1.030049e-08,430.0,430.0,,
43463.38,0.0001264547,9.615381e-09,430.0,430.0,,
43482.55,0.0001264588,7.641989e-09,430.01,430.01,,
43501.7,0.0001264657,8.957306e-09,429.99,429.99,,
43521.0,0.0001264886,3.533962e-09,430.0,430.0,,
43540.27,0.0001264752,1.378244e-08,430.01,430.01,,
43559.69,0.0001264778,8.879439e-09,430.0,430.0,,
43579.3,0.0001264792,8.573862e-09,430.0,430.0,,
43598.63,0.000126471,8.137704e-09,430.0,430.0,,
43617.81,0.0001264939,5.915141e-09,430.0,430.0,,
43637.28,0.0001264768,1.005319e-08,430.0,430.0,,
43656.38,0.0001264686,4.477102e-09,430.0,430.0,,
43675.3,0.0001264649,8.372574e-09,430.0,430.0,,
43694.57,0.0001264543,5.618422e-09,430.0,430.0,,
43714.0,0.0001264441,6.590397e-09,430.0,430.0,,
43733.22,0.0001264745,9.823441e-09,430.0,430.0,,
43752.19,0.0001264666,1.350062e-08,430.01,430.01,,
43771.65,0.0001264539,5.724218e-09,430.0,430.0,,
43790.88,0.0001264749,1.379573e-08,430.0,430.0,,
43809.88,0.0001264705,9.312477e-09,430.0,430.0,,
43828.87,0.0001264614,5.699903e-09,430.0,430.0,,
43848.25,0.000126466,7.571878e-09,430.0,430.0,,
43867.76,0.0001264838,7.828722e-09,430.0,430.0,,
43887.01,0.0001264711,3.60401e-09,430.0,430.0,,
43906.26,0.0001264614,3.339993e-09,430.0,430.0,,
43925.88,0.0001264776,4.195235e-09,430.0,430.0,,
43945.03,0.0001264826,5.796551e-09,430.0,430.0,,
43964.32,0.0001264719,3.784471e-09,430.0,430.0,,
43983.55,0.0001264747,1.101565e-08,430.0,430.0,,
44002.89,0.0001264611,5.506562e-09,430.0,430.0,,
44022.17,0.0001264676,6.899275e-09,430.0,430.0,,
44041.53,0.0001264714,5.481281e-09,430.0,430.0,,
44060.71,0.0001264749,5.384133e-09,430.0,430.0,,
44080.13,0.0001264765,7.382412e-09,430.0,430.0,,
44099.44,0.0001264808,7.099296e-09,430.0,430.0,,
44118.57,0.0001264893,9.080504e-09,430.0,430.0,,
44137.89,0.0001264909,7.519604e-09,430.0,430.0,,
44157.18,0.0001264809,7.534366e-09,430.0,430.0,,
44177.33,0.0001264557,1.00449e-08,430.0,430.0,,
44197.13,0.00012648,1.746743e-08,430.0,430.0,,
44216.66,0.0001264857,1.145086e-08,430.01,430.01,,
44236.02,0.0001264826,1.31673e-08,430.0,430.0,,
44255.81,0.000126505,5.206833e-09,430.0,430.0,,
44275.56,0.0001265009,7.218033e-09,430.0,430.0,,
44294.92,0.0001265139,5.486347e-09,430.0,430.0,,
44313.81,0.0001265138,6.579429e-09,430.0,430.0,,
44332.93,0.0001265106,5.358275e-09,430.0,430.0,,
44352.02,0.0001265081,4.748099e-09,430.0,430.0,,
44371.01,0.0001265314,1.133529e-08,429.99,429.99,,
44389.96,0.0001265421,1.084691e-08,430.01,430.01,,
44409.11,0.0001265143,1.246373e-08,429.99,429.99,,
44428.31,0.0001265497,1.663363e-08,430.0,430.0,,
44447.66,0.0001265347,1.77642e-08,430.01,430.01,,
44466.67,0.0001265243,8.246885e-09,430.0,430.0,,
44485.85,0.0001265643,1.29876e-08,430.0,430.0,,
44505.07,0.0001265557,1.1146e-08,430.0,430.0,,
44524.19,0.0001265528,6.338594e-09,430.0,430.0,,
44543.58,0.0001265331,5.626327e-09,430.0,430.0,,
44562.65,0.0001268152,7.848809e-07,430.0,430.0,,
44581.86,0.0001291411,9.002401e-08,430.0,430.0,,
44600.76,0.0001293245,9.611827e-08,429.99,429.99,,
44619.98,0.0001292032,9.151782e-08,430.01,430.01,,
44638.96,0.0001289679,1.826377e-07,430.0,430.0,,
44657.97,0.0001287122,2.610801e-07,430.0,430.0,,
44677.11,0.0001288049,2.047244e-07,430.01,430.01,,
44696.1,0.0001285849,8.892875e-08,429.99,429.99,,
44715.37,0.0001288506,2.943393e-07,430.01,430.01,,
44734.96,0.0001295909,3.073866e-07,430.0,430.0,,
44754.16,0.0001298098,1.237334e-07,430.0,430.0,,
44773.43,0.0001299905,7.42043e-08,430.0,430.0,,
44792.93,0.0001300551,2.800575e-08,430.0,430.0,,
44812.73,0.0001299717,4.382047e-08,430.0,430.0,,
44832.67,0.0001300195,1.872758e-08,430.0,430.0,,
44852.97,0.0001299914,4.055778e-08,430.01,430.01,,
44872.27,0.0001299821,4.95613e-08,430.0,430.0,,
44891.65,0.0001300439,4.471005e-08,430.01,430.01,,
44910.86,0.0001299701,6.472412e-08,430.0,430.0,,
44929.93,0.0001300443,1.047802e-08,430.0,430.0,,
44949.14,0.0001300018,2.34132e-08,430.0,430.0,,
44968.52,0.000129928,1.300427e-08,430.0,430.0,,
44987.9,0.0001299703,7.925353e-08,430.01,430.01,,
45007.04,0.0001300104,5.89316e-08,430.0,430.0,,
45026.18,0.0001299154,6.552048e-08,430.0,430.0,,
45045.56,0.000129959,2.64827e-08,430.01,430.01,,
45065.14,0.0001298698,2.857271e-08,430.0,430.0,,
45084.5,0.0001298379,4.94311e-08,430.0,430.0,,
45103.84,0.0001299357,7.519316e-08,430.0,430.0,,
45123.51,0.000130067,1.713917e-07,430.0,430.0,,
45142.91,0.0001302473,4.571664e-08,430.0,430.0,,
45162.42,0.0001301843,4.357382e-08,430.0,430.0,,
45181.92,0.0001301741,5.484817e-08,430.0,430.0,,
45201.12,0.0001300201,7.205314e-08,430.0,430.0,,
45220.33,0.0001299415,2.169613e-08,430.0,430.0,,
45239.6,0.0001298444,3.920374e-08,430.0,430.0,,
45258.94,0.0001298127,1.602117e-08,430.0,430.0,,
45278.17,0.0001298527,4.165747e-08,430.0,430.0,,
45297.4,0.0001299467,3.037561e-08,430.0,430.0,,
45316.8,0.0001297493,4.619536e-08,430.01,430.01,,
45336.35,0.0001297396,8.871928e-09,430.0,430.0,,
45356.31,0.0001296837,2.504241e-08,430.0,430.0,,
45376.32,0.0001296961,2.705324e-08,430.0,430.0,,
45395.84,0.00012958,6.0542e-08,430.0,430.0,,
45415.21,0.0001293916,5.431227e-08,430.0,430.0,,
45435.19,0.0001291727,6.993497e-08,430.0,430.0,,
45454.56,0.0001289985,9.07071e-09,430.0,430.0,,
45473.91,0.0001289769,1.701927e-08,430.0,430.0,,
45493.36,0.0001289875,4.192652e-08,430.0,430.0,,
45512.35,0.0001289877,3.213185e-08,430.01,430.01,,
45531.46,0.0001289789,8.399074e-09,430.0,430.0,,
45550.66,0.0001289978,2.005437e-08,430.0,430.0,,
45570.52,0.0001290086,2.862089e-08,430.01,430.01,,
45589.57,0.000128956,5.29612e-08,430.0,430.0,,
45608.57,0.0001289686,5.408882e-08,430.0,430.0,,
45627.62,0.0001290957,2.59446e-08,430.0,430.0,,
45647.25,0.000129076,6.14817e-08,430.01,430.01,,
45666.61,0.0001289212,5.127226e-08,430.0,430.0,,
45685.84,0.00012897,5.428525e-08,430.0,430.0,,
45705.37,0.0001290554,3.590172e-08,430.0,430.0,,
45724.72,0.0001290863,2.428557e-08,430.0,430.0,,
45743.96,0.000129033,8.126773e-08,430.0,430.0,,
45763.23,0.0001290475,7.198495e-08,430.01,430.01,,
45782.49,0.0001289952,3.346574e-08,430.0,430.0,,
45801.92,0.0001289768,5.511765e-08,430.0,430.0,,
45821.27,0.0001290714,3.071807e-08,430.0,430.0,,
45840.35,0.0001289879,5.083842e-08,430.0,430.0,,
45859.47,0.0001289156,1.47362e-08,430.0,430.0,,
45878.5,0.0001289543,3.292095e-08,430.0,430.0,,
45897.79,0.0001289776,2.474402e-08,430.0,430.0,,
45917.34,0.0001289716,2.96018e-08,430.0,430.0,,
45936.66,0.0001290851,5.972055e-08,430.0,430.0,,
45955.88,0.0001292547,6.087519e-08,430.01,430.01,,
45975.4,0.0001292054,1.934023e-08,430.0,430.0,,
45994.71,0.0001291877,1.440717e-08,430.0,430.0,,
46014.32,0.000129156,1.263153e-08,430.0,430.0,,
46033.75,0.0001291795,1.432364e-08,430.0,430.0,,
46053.21,0.0001291952,2.865814e-08,430.0,430.0,,
46072.58,0.0001291146,2.614575e-08,430.0,430.0,,
46092.03,0.0001290559,5.627601e-08,430.0,430.0,,
46111.38,0.0001291136,3.399085e-08,429.99,429.99,,
46130.75,0.0001291319,2.058829e-08,430.01,430.01,,
46149.93,0.0001290854,1.27122e-08,430.0,430.0,,
46169.06,0.0001290801,3.725289e-09,430.0,430.0,,
46188.27,0.0001291432,1.709321e-08,430.0,430.0,,
46207.43,0.000129102,2.354664e-08,430.0,430.0,,
46226.91,0.0001290529,3.222301e-08,430.0,430.0,,
46246.48,0.0001290573,2.212615e-08,430.0,430.0,,
46266.05,0.0001290523,3.288042e-08,430.0,430.0,,
46285.69,0.0001290145,1.031988e-08,430.0,430.0,,
46305.08,0.0001290129,1.192989e-08,430.01,430.01,,
46324.58,0.0001289988,1.052827e-08,430.0,430.0,,
46344.26,0.0001289509,5.945203e-08,430.0,430.0,,
46363.77,0.000128931,3.554653e-08,430.01,430.01,,
46383.2,0.0001288057,4.213484e-08,430.0,430.0,,
46402.18,0.0001288727,2.418471e-08,430.0,430.0,,
46421.11,0.0001289271,1.112005e-08,430.01,430.01,,
46440.67,0.0001289224,1.987852e-08,430.0,430.0,,
46459.96,0.0001290002,2.479606e-08,430.0,430.0,,
46479.17,0.0001290435,2.429563e-08,430.01,430.01,,
46498.49,0.0001290344,4.904239e-08,430.0,430.0,,
46517.99,0.0001298759,1.980827e-07,430.0,430.0,,
46537.43,0.0001300108,2.60205e-08,430.0,430.0,,
46557.07,0.000130026,1.962425e-08,430.0,430.0,,
46576.69,0.0001300049,2.050718e-08,430.0,430.0,,
46596.26,0.0001300187,1.384076e-08,429.99,429.99,,
46615.78,0.0001300013,2.62469e-08,430.01,430.01,,
46635.1,0.0001298829,5.257471e-08,430.0,430.0,,
46654.41,0.0001299196,6.398993e-08,430.0,430.0,,
46673.8,0.0001300452,1.534637e-08,430.0,430.0,,
46693.05,0.0001300192,4.160609e-08,430.0,430.0,,
46712.42,0.0001299216,3.909021e-08,430.0,430.0,,
46732.08,0.0001298458,1.072119e-07,430.0,430.0,,
46751.27,0.000129729,1.036501e-07,430.0,430.0,,
46770.57,0.0001296663,1.195715e-07,430.01,430.01,,
46790.93,0.0001298276,8.470104e-08,429.99,429.99,,
46810.9,0.0001298949,9.989489e-08,430.0,430.0,,
46830.34,0.0001297,1.13631e-07,430.0,430.0,,
46849.81,0.0001297933,1.662869e-07,430.0,430.0,,
46869.48,0.0001300475,8.66875e-08,430.0,430.0,,
46888.89,0.0001302101,3.133138e-08,430.0,430.0,,
46908.6,0.0001301916,1.454648e-08,430.0,430.0,,
46927.84,0.0001301955,9.721111e-09,429.99,429.99,,
46947.7,0.0001302217,6.945022e-09,430.0,430.0,,
46967.14,0.0001302296,8.809086e-09,430.0,430.0,,
46987.67,0.0001302324,9.057839e-09,430.0,430.0,,
47006.78,0.0001302394,6.995236e-09,430.0,430.0,,
47026.02,0.0001302321,7.264067e-09,430.01,430.01,,
47045.09,0.00013022,9.177267e-09,430.0,430.0,,
47064.54,0.0001302263,1.008905e-08,430.0,430.0,,
47083.94,0.0001302361,9.036346e-09,430.01,430.01,,
47103.45,0.0001302244,5.77735e-09,430.0,430.0,,
47122.74,0.000130224,1.064581e-08,430.0,430.0,,
47142.65,0.000130195,1.49592e-08,430.01,430.01,,
47162.18,0.0001301839,1.023556e-08,430.0,430.0,,
47181.92,0.0001302157,2.56474e-08,430.0,430.0,,
47201.29,0.0001300364,1.073439e-07,430.01,430.01,,
47220.75,0.0001299935,4.47493e-08,429.99,429.99,,
47240.14,0.0001300202,7.297153e-08,430.0,430.0,,
47259.66,0.0001298488,1.288175e-07,430.0,430.0,,
47279.17,0.0001298561,4.484405e-08,430.0,430.0,,
47298.47,0.0001294771,2.924853e-07,430.0,430.0,,
47317.91,0.0001293239,1.009658e-07,430.0,430.0,,
47337.22,0.0001294026,1.568886e-07,430.0,430.0,,
47356.67,0.0001289846,1.927158e-07,430.0,430.0,,
47376.29,0.0001294356,5.309363e-08,430.0,430.0,,
47395.59,0.0001295031,4.873386e-08,430.01,430.01,,
47415.0,0.0001297012,9.458424e-08,430.0,430.0,,
47434.63,0.0001297481,6.017465e-08,430.0,430.0,,
47454.32,0.0001297602,6.539929e-08,429.99,429.99,,
47474.12,0.0001298552,4.410543e-08,430.01,430.01,,
47493.57,0.000129716,9.444928e-08,430.0,430.0,,
47513.1,0.0001297867,1.18751e-07,430.0,430.0,,
47532.66,0.0001299642,7.612855e-09,430.0,430.0,,
47552.56,0.0001299841,7.922542e-09,430.0,430.0,,
47571.84,0.0001300281,2.183499e-08,430.0,430.0,,
47591.48,0.0001300356,1.202035e-08,430.0,430.0,,
47610.9,0.0001300363,1.221156e-08,430.0,430.0,,
47630.25,0.0001300556,2.560035e-08,430.0,430.0,,
47649.73,0.0001300696,2.006213e-08,430.0,430.0,,
47669.14,0.0001300817,5.677441e-09,430.0,430.0,,
47688.22,0.0001300735,9.021579e-09,430.0,430.0,,
